,id,imdb_id,budget,revenue,original_title,director,production_companies,release_year,budget_adj,revenue_adj,count,movie_count
6121,1694,tt0089885,900000,2023414,Re-Animator,Stuart Gordon,Empire Pictures,1985,1824449.44703978,4101796.17048061,1,False
6122,23919,tt0089826,9000000,20518905,Porky's Revenge,James Komack,SLM Production Group|Melvin Simon Productions|Astral Bellevue Path̩,1985,18244494.4703978,41595227.645679705,1,False
6123,10905,tt0089543,0,0,The Man with One Red Shoe,Stan Dragoti,20th Century Fox,1985,0.0,0.0,1,False
6124,14370,tt0089886,0,13000000,Real Genius,Martha Coolidge,TriStar Pictures|Delphi III Productions,1985,0.0,26353158.679463398,1,False
6125,8992,tt0090103,0,0,The Sure Thing,Rob Reiner,Monument Pictures|Embassy Films,1985,0.0,0.0,1,False
6126,9080,tt0090056,0,0,Spies Like Us,John Landis,Warner Bros.|AAR Films,1985,0.0,0.0,1,False
6127,24873,tt0089003,0,0,Death Wish 3,Michael Winner,Cannon Group,1985,0.0,0.0,1,False
6128,17824,tt0089839,0,331816,Private Resort,George Bowers,TriStar Pictures,1985,0.0,672646.130798835,1,False
6129,10843,tt0088680,4500000,10609321,After Hours,Martin Scorsese,"Double Play|Geffen Company, The",1985,9122247.2351989,21506855.368797198,1,False
6130,5683,tt0089791,6000000,40940662,Pee-wee's Big Adventure,Tim Burton,Aspen Film Society|Warner Bros.,1985,12162996.3135985,82993520.1637139,1,False
6131,2075,tt0089841,0,26657534,Prizzi's Honor,John Huston,ABC Pictures,1985,0.0,54039247.9619379,1,False
6132,13667,tt0088794,0,10297601,Better Off Dead...,Savage Steve Holland,CBS Entertainment Productions|A&M Films,1985,0.0,20874947.1669847,1,False
6133,12615,tt0089006,0,0,Death of a Salesman,Volker Schl̦ndorff,Roxbury Productions|Punch Productions,1985,0.0,0.0,1,False
6134,10372,tt0089110,0,0,Ewoks: The Battle for Endor,Jim Wheat|Ken Wheat,Lucasfilm,1985,0.0,0.0,1,False
6135,1816,tt0088915,0,14202899,A Chorus Line,Richard Attenborough,"Embassy Films|Feuer and Martin Production, A|Polygram Pictures",1985,0.0,28791634.6965687,1,False
6136,10552,tt0088889,0,0,Cat's Eye,Lewis Teague,Famous Films (II)|Metro-Goldwyn-Mayer (MGM)|Dino De Laurentiis Company,1985,0.0,0.0,1,False
6137,11064,tt0088850,20000000,45833132,Brewster's Millions,Walter Hill,Universal Pictures|Lawrence Gordon Productions|Davis Entertainment|Silver Pictures,1985,40543321.0453284,92911369.2594458,1,False
6138,15983,tt0089348,0,0,Invasion U.S.A.,Joseph Zito,Cannon Films,1985,0.0,0.0,1,False
6139,11864,tt0089092,0,12303411,Enemy Mine,Wolfgang Petersen,Twentieth Century Fox Film Corporation|SLM Production Group|Bavaria Film|Kings Road Entertainment,1985,0.0,24941057.1062812,1,False
6140,11509,tt0090022,26000000,0,Silverado,Lawrence Kasdan,Columbia Pictures,1985,52706317.3589269,0.0,1,False
6142,45408,tt0089847,0,0,The Protector,James Glickenhaus,Golden Harvest Company|Golden Way Films Ltd.,1985,0.0,0.0,1,False
6143,11824,tt0090142,0,0,Teen Wolf,Rod Daniel,Wolfkill,1985,0.0,0.0,1,False
6144,11703,tt0089424,0,0,Kiss of the Spider Woman,Hector Babenco,HB Filmes,1985,0.0,0.0,1,False
6145,17898,tt0090021,0,0,Silver Bullet,Daniel Attias,Paramount Pictures|Famous Films (II),1985,0.0,0.0,1,False
6146,11557,tt0090060,0,37803872,St. Elmo's Fire,Joel Schumacher,Columbia Pictures,1985,0.0,76634725.9626251,1,False
6147,20348,tt0089126,0,0,Fandango,Kevin Reynolds,Amblin Entertainment|Warner Bros.,1985,0.0,0.0,1,False
6148,21627,tt0088967,3000000,0,Crimewave,Sam Raimi,Columbia Pictures Corporation|Renaissance Pictures|Embassy Film Associates,1985,6081498.15679926,0.0,1,False
6149,27590,tt0089222,0,8800000,Gotcha!,Jeff Kanew,Universal Pictures,1985,0.0,17839061.259944502,1,False
6150,44191,tt0089501,945000,0,Loose Screws,Rafal Zielinski,Crazy Wheels Film Corporation,1985,1915671.91939176,0.0,1,False
6151,11904,tt0090357,18000000,0,Young Sherlock Holmes,Barry Levinson,Paramount Pictures|Amblin Entertainment,1985,36488988.9407956,0.0,1,False
6152,8130,tt0089017,5000000,27400000,Desperately Seeking Susan,Susan Seidelman,Orion Pictures,1985,10135830.2613321,55544349.8320999,1,False
6153,19357,tt0090098,0,24689703,Summer Rental,Carl Reiner,Paramount Pictures,1985,0.0,50050127.7621404,1,False
6154,12775,tt0089153,6500000,0,Flesh + Blood,Paul Verhoeven,Impala|Riverside Pictures,1985,13176579.339731699,0.0,1,False
6155,14750,tt0089601,0,8692426,Mischief,Mel Damski,20th Century Fox,1985,0.0,17620990.899038002,1,False
6156,11893,tt0089941,9000000,7936012,Runaway Train,Andrei Konchalovsky,Cannon Group|Golan-Globus Productions|Northbrook Films,1985,18244494.4703978,16087614.1167789,1,False
6157,35144,tt0089385,0,2135577,The Journey of Natty Gann,Jeremy Kagan,Buena Vista Distribution Company,1985,0.0,4329169.19640097,1,False
6158,19259,tt0090274,0,0,Volunteers,Nicholas Meyer,TriStar Pictures,1985,0.0,0.0,1,False
6159,26578,tt0087231,0,0,The Falcon and the Snowman,John Schlesinger,Orion Pictures|Hemdale Film,1985,0.0,0.0,1,False
6160,16082,tt0090319,0,42160849,White Nights,Taylor Hackford,Columbia Pictures,1985,0.0,85467041.8275307,1,False
6161,13155,tt0089908,25000000,11137801,Return to Oz,Walter Murch,Walt Disney Pictures|Silver Screen Partners II|BMI (No. 9) Ltd.|Oz Productions Ltd.,1985,50679151.306660496,22578172.084099,1,False
6162,25133,tt0090196,0,0,Transylvania 6-5000,Rudy De Luca,Balcor Film Investors,1985,0.0,0.0,1,False
6163,18252,tt0089652,0,4122748,My Science Project,Jonathan R. Betuel,Touchstone Pictures|Silver Screen Partners II,1985,0.0,8357494.78764928,1,False
6164,12235,tt0089360,15000000,0,Jagged Edge,Richard Marquand,Columbia Pictures|Delphi IV Productions,1985,30407490.783996303,0.0,1,False
6165,27064,tt0089603,5000000,502758,Mishima: A Life in Four Chapters,Paul Schrader,American Zoetrope|Lucasfilm Ltd.|Tristone Entertainment Inc.|M Company,1985,10135830.2613321,1019173.95010536,1,False
6166,29794,tt0089308,0,0,Howling II: Stirba - Werewolf Bitch,Philippe Mora,Hemdale|Cinema '84/Greenberg Brothers Partnership,1985,0.0,0.0,1,False
6167,10553,tt0089901,0,14393902,Remo Williams: The Adventure Begins...,Guy Hamilton,Orion Pictures,1985,0.0,29178829.4940497,1,False
6168,19064,tt0089730,3200000,10000000,Once Bitten,Howard Storm,Night Light Films,1985,6486931.36725255,20271660.5226642,1,False
6169,14040,tt0088707,0,1400000,American Flyers,John Badham,Warner Bros.|WW Production,1985,0.0,2838032.47317299,1,False
6170,17663,tt0088727,0,0,Anne of Green Gables,Kevin Sullivan,Sullivan Entertainment,1985,0.0,0.0,1,False
6171,9846,tt0090180,0,17307019,To Live and Die in L.A.,William Friedkin,United Artists|SLM Production Group|Metro-Goldwyn-Mayer (MGM)|New Century Productions,1985,0.0,35084201.3827299,1,False
6172,13938,tt0089461,10000000,25754284,The Last Dragon,Michael Schultz,TriStar Pictures|Motown Productions|Delphi III Productions,1985,20271660.5226642,52208210.225228205,1,False
6173,18502,tt0090094,1700000,0,The Stuff,Larry Cohen,New World Pictures|Larco Productions,1985,3446182.28885291,0.0,1,False
6174,16263,tt0089208,0,0,Girls Just Want to Have Fun,Alan Metter,New World Pictures,1985,0.0,0.0,1,False
6175,9872,tt0089114,25000000,9873044,Explorers,Joe Dante,Paramount Pictures,1985,50679151.306660496,20014299.629332602,1,False
6176,42044,tt0090015,0,0,Shoah,Claude Lanzmann,British Broadcasting Corporation (BBC)|Minist̬re de la Culture de la Republique Fran̤aise|Les Films Aleph|Historia,1985,0.0,0.0,1,False
6177,11018,tt0090350,24000000,0,Year of the Dragon,Michael Cimino,Dino de Laurentiis Cinematografica,1985,48651985.25439411,0.0,1,False
6178,49370,tt0089798,19000000,12918858,Perfect,James Bridges,Columbia Pictures Corporation|Delphi III Productions|Pluperfect,1985,38516154.993062,26188670.3716504,1,False
6179,11338,tt0089346,114,6700000,Into the Night,John Landis,Universal Pictures,1985,231.09692995837202,13582012.550185,1,False
6180,24548,tt0089393,11500000,0,Just One of the Guys,Lisa Gottlieb,Columbia Pictures Corporation|Triton|Summa Entertainment Group,1985,23312409.6010638,0.0,1,False
6182,24742,tt0089981,0,8622757,Secret Admirer,David Greenwalt,Orion Pictures,1985,0.0,17479760.2673426,1,False
6183,11240,tt0091578,860000,2451545,My Beautiful Laundrette,Stephen Frears,Channel Four Films|Working Title Films|SAF Productions,1985,1743362.80494912,4969688.79960348,1,False
6184,50211,tt0089977,0,0,Scout Toujours,G̩rard Jugnot,Films A2|Arturo Production|Film 7,1985,0.0,0.0,1,False
6185,12764,tt0089604,2410000,10755447,Missing in Action 2: The Beginning,Lance Hool,Golan-Globus Productions|The Cannon Group,1985,4885470.18596207,21803077.0353507,1,False
6186,15982,tt0089470,0,0,The Legend of Billie Jean,Matthew Robbins,TriStar Pictures|Delphi III Productions|The Guber-Peters Company,1985,0.0,0.0,1,False
6187,11243,tt0088885,0,0,The Care Bears Movie,Arna Selznick,Nelvana,1985,0.0,0.0,1,False
6189,30069,tt0090270,0,0,Vision Quest,Harold Becker,The Guber-Peters Company|Warner Bros.,1985,0.0,0.0,1,False
6190,674,tt0330373,150000000,895921036,Harry Potter and the Goblet of Fire,Mike Newell,Patalex IV Productions Limited|Warner Bros.|Heyday Films,2005,167484493.448174,1000352539.2268199,1,False
6191,272,tt0372784,150000000,374218673,Batman Begins,Christopher Nolan,DC Comics|Legendary Pictures|Warner Bros.|DC Entertainment|Syncopy,2005,167484493.448174,417838832.575019,1,False
6192,411,tt0363771,180000000,748806957,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Andrew Adamson,Walt Disney|Walden Media,2005,200981392.137808,836090359.224091,1,False
6193,752,tt0434409,54000000,132511035,V for Vendetta,James McTeigue,Studio Babelsberg|DC Comics|Virtual Studios|Anarchos Productions|Silver Pictures,2005,60294417.6413426,147956957.155121,1,False
6194,187,tt0401792,40000000,158733820,Sin City,Robert Rodriguez|Frank Miller|Quentin Tarantino,Dimension Films|Troublemaker Studios|Miramax,2005,44662531.5861797,177236356.238624,1,False
6195,118,tt0367594,150000000,474968763,Charlie and the Chocolate Factory,Tim Burton,Village Roadshow Pictures|The Zanuck Company|Warner Bros.|Tim Burton Productions|Plan B Entertainment,2005,167484493.448174,530332684.498405,1,False
6196,1895,tt0121766,113000000,850000000,Star Wars: Episode III - Revenge of the Sith,George Lucas,Lucasfilm,2005,126171651.730957,949078796.206319,1,False
6197,7453,tt0371724,50000000,104478416,The Hitchhiker's Guide to the Galaxy,Garth Jennings,Spyglass Entertainment|Everyman Pictures|Hammer & Tongs|Touchstone Pictures,2005,55828164.482724704,116656763.86685,1,False
6198,1635,tt0399201,126000000,162949164,The Island,Michael Bay,DreamWorks SKG|Warner Bros.|Parkes/MacDonald Productions,2005,140686974.49646598,181943054.602289,1,False
6199,953,tt0351283,75000000,532680671,Madagascar,Eric Darnell|Tom McGrath,DreamWorks SKG|Pacific Data Images (PDI)|DreamWorks Animation,2005,83742246.724087,594771682.347123,1,False
6200,9738,tt0120667,100000000,330579719,Fantastic Four,Tim Story,Twentieth Century Fox Film Corporation|1492 Pictures|Constantin Film Produktion|Marvel Enterprises|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG,2005,111656328.965449,369113178.539698,1,False
6201,561,tt0360486,100000000,230427240,Constantine,Francis Lawrence,Village Roadshow Pictures|DC Comics|Lonely Film Productions GmbH & Co. KG.|Donners' Company|Branded Entertainment/Batfilm Productions,2005,111656328.965449,257286597.120405,1,False
6202,9522,tt0396269,40000000,285176741,Wedding Crashers,David Dobkin,New Line Cinema|Tapestry Films|Avery Pix,2005,44662531.5861797,318417880.06390697,1,False
6203,8202,tt0402022,62000000,52304001,̠on Flux,Karyn Kusama,Paramount Pictures|Lakeshore Entertainment|MTV Films|Colossal Pictures|Valhalla Motion Pictures,2005,69226923.9585786,58400727.4186519,1,False
6204,10022,tt0395699,56000000,113006880,The Pacifier,Adam Shankman,Walt Disney Pictures|Spyglass Entertainment,2005,62527544.2206516,126179333.68639,1,False
6205,74,tt0407304,132000000,591739379,War of the Worlds,Steven Spielberg,Paramount Pictures|DreamWorks SKG|Cruise/Wagner Productions|Amblin Entertainment,2005,147386354.234393,660714467.634347,1,False
6206,1904,tt0397535,85000000,162242962,Memoirs of a Geisha,Rob Marshall,DreamWorks SKG|Spyglass Entertainment|Columbia Pictures Corporation|Red Wagon Productions,2005,94907879.6206319,181154535.374009,1,False
6207,6957,tt0405422,26000000,109449237,The 40 Year Old Virgin,Judd Apatow,Universal Pictures|Apatow Productions,2005,29030645.531016804,122207000.11489399,1,False
6208,9982,tt0371606,150000000,314432665,Chicken Little,Mark Dindal,Walt Disney Pictures|Walt Disney Feature Animation,2005,167484493.448174,351083970.807229,1,False
6209,8488,tt0386588,70000000,368100420,Hitch,Andy Tennant,Columbia Pictures Corporation|Overbrook Entertainment,2005,78159430.2758145,411007415.8784,1,False
6210,9335,tt0388482,32000000,85167639,Transporter 2,Louis Leterrier,Canal Plus|Twentieth Century Fox Film Corporation|Current Entertainment|TF 1 Film Productions|TPS Star,2005,35730025.2689438,95095059.1739463,1,False
6211,2313,tt0387514,0,0,Prime,Ben Younger,Universal Pictures|Team Todd|Prime Film Productions LLC|Younger Than You,2005,0.0,0.0,1,False
6212,11283,tt0396752,25000000,122489822,Nanny McPhee,Kirk Jones,Universal Pictures|Three Strange Angels|Studio Canal|Metro-Goldwyn-Mayer (MGM)|Working Title Films,2005,27914082.2413623,136767638.601513,1,False
6213,1495,tt0320661,130000000,211643158,Kingdom of Heaven,Ridley Scott,Studio Babelsberg|Twentieth Century Fox Film Corporation|Scott Free Productions|Kanzaman|Dune Films,2005,145153227.655084,236312980.72934502,1,False
6214,4379,tt0369735,43000000,154749918,Monster-in-Law,Robert Luketic,New Line Cinema|Spring Creek Productions|BenderSpink|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,2005,48012221.4551432,172788077.515843,1,False
6215,254,tt0360717,207000000,550000000,King Kong,Peter Jackson,WingNut Films|Universal Pictures|Big Primate Pictures|MFPV Film,2005,231128600.95847997,614109809.309971,1,False
6216,4551,tt0377471,53000000,95226116,Be Cool,F. Gary Gray,Double Feature Films|Jersey Films|Nina Saxon Film Design|Metro-Goldwyn-Mayer (MGM),2005,59177854.351688094,106325985.34198001,1,False
6217,11968,tt0378109,50000000,44434439,Into the Blue,John Stockwell,Columbia Pictures Corporation|Mandalay Pictures|Metro-Goldwyn-Mayer (MGM),2005,55828164.482724704,49613863.3837919,1,False
6218,4348,tt0414387,28000000,121147947,Pride & Prejudice,Joe Wright,Universal Pictures|StudioCanal|Scion Films|Focus Features|Working Title Films,2005,31263772.1103258,135269350.237208,1,False
6219,142,tt0388795,14000000,178043761,Brokeback Mountain,Ang Lee,River Road Entertainment|Alberta Film Entertainment|Focus Features|Good Machine,2005,15631886.0551629,198797127.48461798,1,False
6220,9928,tt0358082,75000000,260696994,Robots,Chris Wedge|Carlos Saldanha,Blue Sky Studios|Twentieth Century Fox Animation,2005,83742246.724087,291084693.223677,1,False
6221,13417,tt0401398,0,0,Kronk's New Groove,Saul Blinkoff|Elliot M. Bour|Robin Steele,Walt Disney Pictures|Toon City,2005,0.0,0.0,1,False
6222,11679,tt0329774,87000000,71073932,xXx: State of the Union,Lee Tamahori,Original Film|Columbia Pictures Corporation|Revolution Studios,2005,97141006.1999409,79358543.3225998,1,False
6223,9779,tt0403508,25000000,39053061,The Sisterhood of the Traveling Pants,Ken Kwapis,DiNovi Pictures|Alcon Entertainment|Alloy Entertainment,2005,27914082.2413623,43605214.26123761,1,False
6224,787,tt0356910,110000000,478207520,Mr. & Mrs. Smith,Doug Liman,20th Century Fox|Weed Road Pictures|Dutch Oven|New Regency Productions|Summit Entertainment,2005,122821961.861994,533948961.66871697,1,False
6225,8923,tt0385002,0,3154346,Hooligans,Lexi Alexander,Odd Lot Entertainment,2005,0.0,3522026.94646849,1,False
6226,1656,tt0386140,75000000,142400065,The Legend of Zorro,Martin Campbell,Amblin Entertainment|Columbia Pictures Corporation,2005,83742246.724087,158998685.023413,1,False
6227,1830,tt0399295,42000000,24127895,Lord of War,Andrew Niccol,Saturn Films|Ascendant Pictures|Endgame Entertainment|Entertainment Manufacturing Company|Rising Star,2005,46895658.165488705,26940321.8136382,1,False
6228,6795,tt0406375,65000000,64321501,Zathura: A Space Adventure,Jon Favreau,Columbia Pictures Corporation|Teitler Film|Michael De Luca Productions|Radar Pictures,2005,72576613.8275421,71819026.7520748,1,False
6229,9947,tt0357277,43000000,56681566,Elektra,Rob Bowman,Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures|Marvel Enterprises,2005,48012221.4551432,63288555.795728296,1,False
6230,10320,tt0377109,0,161451538,The Ring Two,Hideo Nakata,DreamWorks SKG|BenderSpink|Parkes+MacDonald Image Nation,2005,0.0,180270860.389057,1,False
6231,3933,tt0121164,40000000,117195061,Corpse Bride,Tim Burton|Mike Johnson,Tim Burton Animation Company|Will Vinton Studios|Warner Bros.|Tim Burton Productions|Laika Entertainment,2005,44662531.5861797,130855702.841419,1,False
6232,533,tt0312004,30000000,192452832,The Curse of the Were-Rabbit,Steve Box|Nick Park,Aardman Animations|DreamWorks Animation,2005,33496898.689634804,214885767.20124298,1,False
6233,2800,tt0398375,70000000,88933562,Rumor Has It...,Rob Reiner,Village Roadshow Pictures|Section Eight|Spring Creek Productions|Warner Bros.,2005,78159430.2758145,99299950.5474118,1,False
6234,14174,tt0418832,2200000,0,Lie with Me,Cl̩ment Virgo,Conquering Lion Pictures|Optix Digital Pictures,2005,2456439.23723988,0.0,1,False
6235,9667,tt0366627,29000000,21126225,The Jacket,John Maybury,Section Eight|Mandalay Pictures|VIP 3 Medienfonds|2929 Productions|Rising Star,2005,32380335.3999803,23588767.283981,1,False
6236,25,tt0418763,72000000,96889998,Jarhead,Sam Mendes,Universal Pictures|Neal Street Productions|Red Wagon Entertainment|Motion Picture KAPPA Produktionsgesellschaft,2005,80392556.8551235,108183814.90149699,1,False
6237,9392,tt0435625,0,0,The Descent,Neil Marshall,Celador Films|Path̩|Northmen Productions,2005,0.0,0.0,1,False
6238,16320,tt0379786,39000000,38869464,Serenity,Joss Whedon,Universal Pictures|Barry Mendel Productions,2005,43545968.2965252,43400216.5909469,1,False
6239,215,tt0432348,4000000,152925093,Saw II,Darren Lynn Bousman,Lions Gate Films|Got Films|Twisted Pictures|Evolution Entertainment|Saw 2 Productions,2005,4466253.15861797,170750544.910799,1,False
6240,9007,tt0425123,58000000,102854431,Just Like Heaven,Mark Waters,DreamWorks SKG|MacDonald/Parkes Productions,2005,64760670.7999606,114843481.832901,1,False
6241,11451,tt0400497,50000000,66002004,Herbie Fully Loaded,Angela Robinson,Walt Disney Pictures|Robert Simonds Productions,2005,55828164.482724704,73695414.710029,1,False
6242,9621,tt0368709,57000000,52034889,Elizabethtown,Cameron Crowe,Paramount Pictures|Cruise/Wagner Productions|Vinyl Films|KMP Film Invest,2005,63644107.510306105,58100246.8386464,1,False
6243,20760,tt0457993,0,0,Lilo & Stitch 2: Stitch has a Glitch,Michael LaBash|Anthony Leondis,Walt Disney Pictures,2005,0.0,0.0,1,False
6244,8292,tt0430105,45000000,92374674,Four Brothers,John Singleton,Paramount Pictures|Di Bonaventura Pictures,2005,50245348.0344522,103142169.882201,1,False
6245,1690,tt0450278,4800000,80578934,Hostel,Eli Roth,International Production Company|Raw Nerve|Next Entertainment|Hostel LLC,2005,5359503.79034157,89971479.62389229,1,False
6246,5236,tt0373469,15000000,15785148,Kiss Kiss Bang Bang,Shane Black,Silver Pictures|Warner Bros.,2005,16748449.344817402,17625116.778563,1,False
6247,921,tt0352248,88000000,108539911,Cinderella Man,Ron Howard,Miramax Films|Imagine Entertainment|Universal Pictures|Parkway Pictures (I)|Touchstone Pictures,2005,98257569.48959541,121191680.08496499,1,False
6248,116,tt0416320,15000000,85306374,Match Point,Woody Allen,DreamWorks,2005,16748449.344817402,95249965.5819366,1,False
6249,10982,tt0443536,15000000,51053787,Hoodwinked!,Cory Edwards|Todd Edwards|Tony Leech,The Weinstein Company|Kanbar Entertainment|Blue Yonder Films,2005,16748449.344817402,57004784.3620398,1,False
6250,11096,tt0382077,25000000,122644820,Hide and Seek,John Polson,Twentieth Century Fox Film Corporation|Fox 2000 Pictures|Josephson Entertainment|MBC Beteiligungs Filmproduktion,2005,27914082.2413623,136940703.678283,1,False
6251,9722,tt0374536,85000000,131426169,Bewitched,Nora Ephron,Columbia Pictures Corporation|Red Wagon Entertainment|Bewitched,2005,94907879.6206319,146745635.605327,1,False
